snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,D,,0106移动展业(App),4226.42,1030.5517260274,0,0,0.0,0.0,1030.5517260274,1030.5517260274,1030.5517260274,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,True,转保,,,,,0106移动展业(App),4226.42,2721.1197260274002,1,0,0.0,211.3200000000001,2721.1197260274002,2721.1197260274002,2585.0643835616465,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,A,,0106移动展业(App),14792.449999999999,7533.43835616438,2,0,0.0,0.0,7533.43835616438,7533.43835616438,7533.43835616438,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,B,,0101柜面,2958.49,1769.6903091802901,1,0,0.0,0.0,1769.6903091802901,1769.6903091802901,1769.6903091802901,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,C,,0101柜面,3381.13,1958.81669016944,1,0,0.0,0.0,1958.81669016944,1958.81669016944,1958.81669016944,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,C,,0106移动展业(App),2958.49,1510.4847152307,1,0,0.0,0.0,1510.4847152307,1510.4847152307,1510.4847152307,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,D,,0106移动展业(App),8030.1900000000005,4180.9674396684895,1,1,27058.0,0.0,4180.9674396684895,4180.9674396684895,-22877.03256033146,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,E,,0101柜面,3803.77,1931.84614079635,1,0,0.0,0.0,1931.84614079635,1931.84614079635,1931.84614079635,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,E,,0106移动展业(App),3803.77,1719.51246575342,0,0,0.0,0.0,1719.51246575342,1719.51246575342,1719.51246575342,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,,,0106移动展业(App),12679.26,3705.35452054795,1,0,0.0,0.0,3705.35452054795,3705.35452054795,3705.35452054795,42
